Inclui transações da Amazon Marketplace; Fulfillment by Amazon (FBA); e Amazon Webstore;;;;;;;;;;;;;;;;;;;;
Todas as quantias em BRL; a menos que especificado;;;;;;;;;;;;;;;;;;;;;
Definições:;;;;;;;;;;;;;;;;;;;;;;
Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos; envio e embalagem para presente.;;;;;;;;;;;;;;;;;;;;;
Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência.;;;;;;;;;;;;;;;;;;;;;;
Outras taxas de transação: Inclui cobranças retroativas de envio; retenção de envi; taxas por item e taxas de coleta de impostos de vendas.;;;;;;;;;;;;;;;;;;;;
Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes;" consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido.";;;;;;;;;;;;;;;;;;;;;
data/hora;id de liquidação;tipo;id do pedido;sku;descrição;quantidade;mercado;tipo de conta;atendimento;cidade do pedido;estado do pedido;postal do pedido;vendas do produto;créditos de remessa;créditos de embalagem de presente;descontos promocionais;imposto de vendas coletados;tarifas de venda;taxas fba;taxas de outras transações;outro;total
26 de jan. de 2026 12:49:56 GMT-8;25454271351;Serviços de Envio;702-1357295-0772204;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:00 GMT-8;25454271351;Serviços de Envio;702-5260888-8062644;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:00 GMT-8;25454271351;Serviços de Envio;702-5260888-8062644;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-20,9;0;-20,9
26 de jan. de 2026 12:50:00 GMT-8;25454271351;Serviços de Envio;702-0434482-1242635;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:00 GMT-8;25454271351;Serviços de Envio;702-0434482-1242635;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:03 GMT-8;25454271351;Serviços de Envio;702-6663880-1005825;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:03 GMT-8;25454271351;Serviços de Envio;702-6663880-1005825;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-34,49;0;-34,49
26 de jan. de 2026 12:50:04 GMT-8;25454271351;Serviços de Envio;702-8067374-2022626;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:04 GMT-8;25454271351;Serviços de Envio;702-8067374-2022626;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:04 GMT-8;25454271351;Serviços de Envio;701-7380906-5631426;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:50:04 GMT-8;25454271351;Serviços de Envio;701-7380906-5631426;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:04 GMT-8;25454271351;Serviços de Envio;702-0928823-3123439;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:04 GMT-8;25454271351;Serviços de Envio;702-0928823-3123439;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:08 GMT-8;25454271351;Serviços de Envio;701-0660704-2722601;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:08 GMT-8;25454271351;Serviços de Envio;701-0660704-2722601;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-21,35;0;-21,35
26 de jan. de 2026 12:50:08 GMT-8;25454271351;Serviços de Envio;701-2416419-9561006;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:08 GMT-8;25454271351;Serviços de Envio;701-2416419-9561006;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:16 GMT-8;25454271351;Serviços de Envio;701-3689567-9133015;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-4,5;0;-4,5
26 de jan. de 2026 12:50:16 GMT-8;25454271351;Serviços de Envio;701-3689567-9133015;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:16 GMT-8;25454271351;Serviços de Envio;701-3581334-0361864;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:50:16 GMT-8;25454271351;Serviços de Envio;701-3581334-0361864;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:16 GMT-8;25454271351;Serviços de Envio;701-0856148-5085019;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:50:16 GMT-8;25454271351;Serviços de Envio;701-0856148-5085019;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:20 GMT-8;25454271351;Serviços de Envio;702-2886563-6603469;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-12,85;0;-12,85
26 de jan. de 2026 12:50:20 GMT-8;25454271351;Serviços de Envio;702-2886563-6603469;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:21 GMT-8;25454271351;Serviços de Envio;701-0727702-6185821;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:21 GMT-8;25454271351;Serviços de Envio;701-0727702-6185821;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:25 GMT-8;25454271351;Serviços de Envio;701-7410912-6841820;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:25 GMT-8;25454271351;Serviços de Envio;701-7410912-6841820;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:25 GMT-8;25454271351;Serviços de Envio;701-1164397-1284212;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:25 GMT-8;25454271351;Serviços de Envio;701-1164397-1284212;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:28 GMT-8;25454271351;Serviços de Envio;701-5331653-9920212;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:28 GMT-8;25454271351;Serviços de Envio;701-5331653-9920212;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:32 GMT-8;25454271351;Serviços de Envio;701-6119511-7727410;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:32 GMT-8;25454271351;Serviços de Envio;701-6119511-7727410;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:32 GMT-8;25454271351;Serviços de Envio;701-9469617-9442618;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:32 GMT-8;25454271351;Serviços de Envio;701-9469617-9442618;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:36 GMT-8;25454271351;Serviços de Envio;702-9519933-1012229;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:50:36 GMT-8;25454271351;Serviços de Envio;702-9519933-1012229;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:44 GMT-8;25454271351;Serviços de Envio;702-2920758-9760249;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:50:44 GMT-8;25454271351;Serviços de Envio;702-2920758-9760249;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:50:48 GMT-8;25454271351;Serviços de Envio;701-6556911-2236243;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:50:48 GMT-8;25454271351;Serviços de Envio;701-6556911-2236243;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:51:11 GMT-8;25454271351;Serviços de Envio;702-7695885-5246651;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:51:11 GMT-8;25454271351;Serviços de Envio;702-7695885-5246651;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-21,16;0;-21,16
26 de jan. de 2026 12:51:27 GMT-8;25454271351;Serviços de Envio;701-4875287-9642643;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
26 de jan. de 2026 12:51:27 GMT-8;25454271351;Serviços de Envio;701-4875287-9642643;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:52:06 GMT-8;25454271351;Serviços de Envio;702-8185078-3875408;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:52:06 GMT-8;25454271351;Serviços de Envio;702-8185078-3875408;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:52:43 GMT-8;25454271351;Serviços de Envio;702-7305671-2551419;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:52:43 GMT-8;25454271351;Serviços de Envio;702-7305671-2551419;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:52:58 GMT-8;25454271351;Serviços de Envio;702-4851797-6790611;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:52:58 GMT-8;25454271351;Serviços de Envio;702-4851797-6790611;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:53:06 GMT-8;25454271351;Serviços de Envio;702-7540226-7720246;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:53:06 GMT-8;25454271351;Serviços de Envio;702-7540226-7720246;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-20,9;0;-20,9
26 de jan. de 2026 12:53:21 GMT-8;25454271351;Serviços de Envio;702-7893985-5009820;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:53:21 GMT-8;25454271351;Serviços de Envio;702-7893985-5009820;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:53:56 GMT-8;25454271351;Serviços de Envio;702-7123996-8517033;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,5;0;-13,5
26 de jan. de 2026 12:53:56 GMT-8;25454271351;Serviços de Envio;702-7123996-8517033;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:54:04 GMT-8;25454271351;Serviços de Envio;702-3936035-2669011;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:54:04 GMT-8;25454271351;Serviços de Envio;702-3936035-2669011;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:54:25 GMT-8;25454271351;Serviços de Envio;702-3598318-3033857;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:54:25 GMT-8;25454271351;Serviços de Envio;702-3598318-3033857;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:54:41 GMT-8;25454271351;Serviços de Envio;701-5617790-6697868;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:54:41 GMT-8;25454271351;Serviços de Envio;701-5617790-6697868;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:55:01 GMT-8;25454271351;Serviços de Envio;702-5846122-7857816;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:55:01 GMT-8;25454271351;Serviços de Envio;702-5846122-7857816;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:55:01 GMT-8;25454271351;Serviços de Envio;702-0129245-5535454;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
26 de jan. de 2026 12:55:01 GMT-8;25454271351;Serviços de Envio;702-0129245-5535454;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 12:55:18 GMT-8;25454271351;Serviços de Envio;701-7587562-7930657;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
26 de jan. de 2026 12:55:18 GMT-8;25454271351;Serviços de Envio;701-7587562-7930657;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
26 de jan. de 2026 23:26:16 GMT-8;25454271351;Pedido;701-4204320-1043455;9,78655E+12;Bíblia Solas Reformata;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Cabedelo;PB;58102;96;0;0;0;0;-14,4;0;0;0;81,6
26 de jan. de 2026 23:39:24 GMT-8;25454052171;Pedido;701-1385410-1817023;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Boleto;Vendedor;Ponte Alta do Norte;SC;89535;51,9;0;0;0;0;-7,79;0;0;0;44,11
26 de jan. de 2026 23:55:56 GMT-8;25454271351;Pedido;702-9416138-6445037;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Sinop;MT;78555;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 00:07:05 GMT-8;25509988131;Pedido;702-7494387-9926636;Prod 601;Chamados para Liderar a Restauração: Estudo Bíblico Indutivo do Livro de Neemias;1;amazon.com.br;Visa Crédito;Vendedor;Montes Claros;MG;39401;35,9;0;0;0;0;-5,39;0;0;0;30,51
27 de jan. de 2026 00:26:19 GMT-8;25454271351;Pedido;701-4334378-4949807;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Cataguases;MG;36773;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 00:43:36 GMT-8;25454271351;Pedido;702-3609253-0622630;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Maceió;AL;57063;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 01:10:17 GMT-8;25455070641;Pedido;702-1136326-8123464;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Elo;Vendedor;Cuiabá;MT;78074;89,9;0;0;0;0;-13,49;0;0;0;76,41
27 de jan. de 2026 01:24:11 GMT-8;25454271351;Pedido;701-4195126-9451413;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Anápolis;Goiás;75094;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 01:35:50 GMT-8;25454271351;Pedido;702-9611231-7147434;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);4;amazon.com.br;Crédito Mastercard e outros;Vendedor;Itajaí;SC;88301;359,6;0;0;0;0;-53,96;0;0;0;305,64
27 de jan. de 2026 02:46:48 GMT-8;25454052171;Pedido;701-7605976-9977815;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Juazeiro do Norte;CE;63020;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 03:45:41 GMT-8;25509988131;Pedido;701-4276325-2170666;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Maricá;RJ;24943;83,9;0;0;0;0;-12,59;0;0;0;71,31
27 de jan. de 2026 03:45:41 GMT-8;25509988131;Pedido;701-4276325-2170666;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Visa Crédito;Vendedor;Maricá;RJ;24943;89,9;0;0;0;0;-13,49;0;0;0;76,41
27 de jan. de 2026 04:06:30 GMT-8;25454052171;Pedido;702-9432557-9767420;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Santo Expedito do Sul;RS;99895;49,9;0;0;0;0;-7,49;0;0;0;42,41
27 de jan. de 2026 04:08:18 GMT-8;25509988131;Pedido;702-0583536-7729868;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Visa Crédito;Vendedor;Maceió;AL;57037;89,9;0;0;0;0;-13,49;0;0;0;76,41
27 de jan. de 2026 04:10:39 GMT-8;25454052171;Pedido;702-4666253-5260202;QN-J7OR-ET9L;Nem Silenciadas, nem Iguais: O Papel Singular da Mulher nas Escrituras, sem Distorções Ideológicas;1;amazon.com.br;Boleto;Vendedor;Juiz de Fora;MG;36071;49,9;0;0;0;0;-7,49;0;0;0;42,41
27 de jan. de 2026 04:18:48 GMT-8;25454271351;Pedido;701-6006635-0721804;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Pelotas;RS;96060;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 04:20:49 GMT-8;25454271351;Pedido;701-9865730-3527462;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Recife;PE;51021;79,9;0;0;0;0;-11,99;0;0;0;67,91
27 de jan. de 2026 04:25:27 GMT-8;25454271351;Pedido;701-0123985-9932226;IC-TMI3-JLUD;Bíblia Solas Reformata;1;amazon.com.br;Crédito Mastercard e outros;Amazon;Joinville;SC;89207;109,9;8,9;0;-8,9;0;-18,14;-14,05;0;0;77,71
27 de jan. de 2026 04:56:47 GMT-8;25509988131;Pedido;702-7735240-6526611;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;João Pessoa;PB;58051;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 05:03:53 GMT-8;25454271351;Pedido;701-9616731-3461854;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;São Bernardo do Campo;SP;9895;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 05:28:02 GMT-8;25454271351;Pedido;701-2214492-2957028;Prod 989;Somente Pela Graça: Compreendendo e aplicando o evangelho na vida diária;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Carapicuíba;SP;6355;54,9;0;0;0;0;-8,24;0;0;0;46,66
27 de jan. de 2026 05:33:50 GMT-8;25455070641;Pedido;701-5305218-2519463;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Elo;Vendedor;Paço do Lumiar;MA;65130;51,9;21,35;0;0;0;-7,79;0;0;0;65,46
27 de jan. de 2026 05:37:16 GMT-8;25454271351;Pedido;702-1349087-3238633;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Recife;PE;52020;79,9;0;0;0;0;-11,99;0;0;0;67,91
27 de jan. de 2026 05:38:27 GMT-8;25454052171;Pedido;702-0803500-9729841;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;São Paulo;SP;3186;83,9;0;0;0;0;-12,59;0;0;0;71,31
27 de jan. de 2026 05:56:55 GMT-8;25454271351;Pedido;702-9370233-2109849;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Cascavel;PR;85802;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 05:57:45 GMT-8;25509988131;Pedido;701-2392442-5302634;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Florianópolis;SC;88085;99,9;0;0;0;0;-14,99;0;0;0;84,91
27 de jan. de 2026 06:02:51 GMT-8;25454271351;Pedido;701-4670039-7477031;698815;A Chave do Labirinto: Como a fé Conduz o Crente em Meio às Dúvidas da Vida;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Juiz de Fora;MG;36047;59,9;0;0;0;0;-8,99;0;0;0;50,91
